data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2017-10-31,CLSC4,16.76,296122.0,1.4233,0.1192
2017-11-30,CLSC4,16.11,224954.0,0.9783,0.11718
2017-12-31,CLSC4,22.46,191800.0,0.57946,0.11718
2018-01-31,CLSC4,22.37,281943.0,0.58149,0.11718
2018-02-28,CLSC4,22.27,122389.0,0.51163,0.11718
2018-03-31,CLSC4,22.04,55743.0,0.28367,0.0927
2018-04-30,CLSC4,24.77,159461.0,0.26532,0.0927
2018-05-31,CLSC4,25.82,297995.0,0.20506,0.08395
2018-06-30,CLSC4,23.82,572846.0,0.21358,0.08395
2018-07-31,CLSC4,24.66,118944.0,0.23125,0.08395
2018-08-31,CLSC4,25.32,702419.0,0.27721,0.10583
2018-09-30,CLSC4,26.15,27769.0,0.27294,0.10583
2018-10-31,CLSC4,33.43,1063952.0,0.22249,0.10583
2018-11-30,CLSC4,34.61,104118.0,0.17319,0.08055
2018-12-31,CLSC4,41.68,737112.0,0.15814,0.08055
2019-01-31,CLSC4,45.97,985846.0,0.14129,0.08055
2019-02-28,CLSC4,45.8,59907.0,0.14153,0.08055
2019-03-31,CLSC4,44.66,197121.0,0.13941,0.08492
2019-04-30,CLSC4,39.28,171738.0,0.14459,0.08492
2019-05-31,CLSC4,44.17,413767.0,0.15192,0.08845
2019-06-30,CLSC4,41.84,528153.0,0.15557,0.08845
2019-07-31,CLSC4,39.28,41678.0,0.17319,0.08845
2019-08-31,CLSC4,38.87,27594.0,0.14511,0.07879
2019-09-30,CLSC4,36.43,281654.0,0.14897,0.07879
2019-10-31,CLSC4,33.8,108112.0,0.15557,0.07879
2019-11-30,CLSC4,40.4,109668.0,0.17673,0.09897
2019-12-31,CLSC4,43.53,123543.0,0.16851,0.09897
2020-01-31,CLSC4,45.77,347032.0,0.16577,0.09897
2020-02-29,CLSC4,51.09,438556.0,0.15168,0.09897
2020-03-31,CLSC4,39.59,60181.0,0.16397,0.11722
2020-04-30,CLSC4,32.87,165439.0,0.17515,0.11722
2020-05-31,CLSC4,40.6,84227.0,0.17755,0.1306
2020-06-30,CLSC4,46.4,1245417.0,0.1727,0.1306
2020-07-31,CLSC4,46.92,719266.0,0.17031,0.1306
2020-08-31,CLSC4,48.48,1064767.0,0.16571,0.10797
2020-09-30,CLSC4,45.8,185514.0,0.17537,0.10797
2020-10-31,CLSC4,44.66,20647.0,0.18057,0.10797
2020-11-30,CLSC4,45.1,778182.0,0.19785,0.10213
2020-12-31,CLSC4,48.93,636171.0,0.18042,0.10213
2021-01-31,CLSC4,45.82,135661.0,0.18695,0.10213
2021-02-28,CLSC4,42.76,746906.0,0.19688,0.10213
2021-03-31,CLSC4,52.2,145826.0,0.22168,0.12053
2021-04-30,CLSC4,56.57,146191.0,0.21058,0.12053
2021-05-31,CLSC4,61.09,129534.0,0.20531,0.12248
2021-06-30,CLSC4,60.57,486056.0,0.2061,0.12248
2021-07-31,CLSC4,66.57,487831.0,0.19765,0.12248
2021-08-31,CLSC4,62.35,133760.0,0.20333,0.12553
2021-09-30,CLSC4,60.59,143132.0,0.22063,0.12553
2021-10-31,CLSC4,60.57,461164.0,0.23277,0.12553
2021-11-30,CLSC4,61.68,499868.0,0.32226,0.18132
2021-12-31,CLSC4,61.77,170486.0,0.32682,0.18132
2022-01-31,CLSC4,59.24,587463.0,0.33074,0.18132
2022-02-28,CLSC4,57.35,311997.0,0.34132,0.18132
2022-03-31,CLSC4,56.12,213611.0,0.22837,0.11608
2022-04-30,CLSC4,51.31,281419.0,0.23764,0.11608
2022-05-31,CLSC4,54.57,507613.0,0.28583,0.11565
2022-06-30,CLSC4,53.96,1218910.0,0.28729,0.11565
2022-07-31,CLSC4,49.89,482243.0,0.30843,0.11565
2022-08-31,CLSC4,56.74,339568.0,0.2645,0.12145
2022-09-30,CLSC4,55.0,111678.0,0.26764,0.12145
2022-10-31,CLSC4,56.1,188622.0,0.26698,0.12145
2022-11-30,CLSC4,55.7,82122.0,0.24102,0.11144
2022-12-31,CLSC4,53.09,144345.0,0.24446,0.11144
2023-01-31,CLSC4,50.91,69019.0,0.25263,0.11144
2023-02-28,CLSC4,48.53,120723.0,0.2597,0.11144
2023-03-31,CLSC4,48.72,135707.0,0.2335,0.11688
2023-04-30,CLSC4,48.98,65225.0,0.23496,0.11688
2023-05-31,CLSC4,52.73,42578.0,0.21435,0.11238
2023-06-30,CLSC4,58.47,442930.0,0.20079,0.11238
2015-12-31,CMIG3,3.28,660168.0,0.30482,0.16441
2016-01-31,CMIG3,2.98,2323637.0,0.31225,0.16441
2016-02-29,CMIG3,3.04,626658.0,0.31211,0.16441
2016-03-31,CMIG3,4.01,1748632.0,0.1883,0.11457
2016-04-30,CMIG3,3.65,1074637.0,0.20057,0.11457
2016-05-31,CMIG3,3.27,340118.0,0.10849,0.06672
2016-06-30,CMIG3,3.84,1260034.0,0.09965,0.06672
2016-07-31,CMIG3,5.0,429446.0,0.08993,0.06672
2016-08-31,CMIG3,4.79,321632.0,0.06889,0.05176
2016-09-30,CMIG3,4.63,826839.0,0.06966,0.05176
2016-10-31,CMIG3,5.25,1228997.0,0.06563,0.05176
2016-11-30,CMIG3,4.33,573837.0,0.09211,0.06223
2016-12-31,CMIG3,4.33,518272.0,0.09293,0.06223
2017-01-31,CMIG3,5.34,1635845.0,0.08573,0.06223
2017-02-28,CMIG3,7.49,1223363.0,0.07683,0.06223
2017-03-31,CMIG3,6.54,212251.0,0.07974,0.06223
2017-04-30,CMIG3,5.1,354422.0,0.07364,0.06303
2017-05-31,CMIG3,4.27,991676.0,0.09941,0.07451
2017-06-30,CMIG3,4.53,1566465.0,0.09699,0.07451
2017-07-31,CMIG3,4.79,458603.0,0.09465,0.07451
2017-08-31,CMIG3,4.68,1374498.0,0.09961,0.07684
2017-09-30,CMIG3,4.4,2875312.0,0.10205,0.07684
2017-10-31,CMIG3,4.01,1242063.0,0.10437,0.07684
2017-11-30,CMIG3,3.59,9557014.0,0.05749,0.04379
2017-12-31,CMIG3,3.52,15632966.0,0.05701,0.04379
2018-01-31,CMIG3,3.8,10052902.0,0.05508,0.04379
2018-02-28,CMIG3,4.04,7880637.0,0.05322,0.04379
2018-03-31,CMIG3,4.3,10318154.0,0.11603,0.06955
2018-04-30,CMIG3,4.23,5126980.0,0.11672,0.06955
2018-05-31,CMIG3,3.86,12975746.0,0.11425,0.06629
2018-06-30,CMIG3,3.64,10763528.0,0.11676,0.06629
2018-07-31,CMIG3,3.99,8329561.0,0.11141,0.06629
2018-08-31,CMIG3,3.88,8543478.0,0.11504,0.069
2018-09-30,CMIG3,3.62,7828515.0,0.11738,0.069
2018-10-31,CMIG3,6.12,27877071.0,0.09522,0.069
2018-11-30,CMIG3,7.02,11219449.0,0.10845,0.08987
2018-12-31,CMIG3,8.33,16117519.0,0.10132,0.08987
2019-01-31,CMIG3,8.99,24199648.0,0.09965,0.08987
2019-02-28,CMIG3,9.29,24228574.0,0.09743,0.08987
2019-03-31,CMIG3,9.26,13537461.0,0.09885,0.08987
2019-04-30,CMIG3,9.8,27735890.0,0.06912,0.06176
2019-05-31,CMIG3,10.24,24818273.0,0.08157,0.07039
2019-06-30,CMIG3,10.65,55078011.0,0.08059,0.07039
2019-07-31,CMIG3,9.68,13004646.0,0.0841,0.07039
2019-08-31,CMIG3,10.0,22782978.0,0.10834,0.05239
2019-09-30,CMIG3,9.05,32911218.0,0.11226,0.05239
2019-10-31,CMIG3,8.5,14529183.0,0.11609,0.05239
2019-11-30,CMIG3,8.33,24331552.0,0.08355,0.02716
2019-12-31,CMIG3,8.94,15615695.0,0.0807,0.02716
2020-01-31,CMIG3,9.54,25856714.0,0.07704,0.02716
2020-02-29,CMIG3,8.52,21902791.0,0.08113,0.02716
2020-03-31,CMIG3,5.19,19631890.0,0.11705,0.05034
2020-04-30,CMIG3,5.54,28261974.0,0.11323,0.05034
2020-05-31,CMIG3,6.42,19151487.0,0.08314,0.04161
2020-06-30,CMIG3,6.81,16990747.0,0.08161,0.04161
2020-07-31,CMIG3,7.0,11404945.0,0.07689,0.04161
2020-08-31,CMIG3,6.43,23415389.0,0.08618,0.06682
2020-09-30,CMIG3,6.54,23812356.0,0.08729,0.06682
2020-10-31,CMIG3,7.1,11943768.0,0.0854,0.06682
2020-11-30,CMIG3,8.65,5349543.0,0.1286,0.10482
2020-12-31,CMIG3,10.02,9268231.0,0.11693,0.10482
2021-01-31,CMIG3,9.97,5788621.0,0.12036,0.10482
2021-02-28,CMIG3,8.99,23405750.0,0.13049,0.10482
2021-03-31,CMIG3,9.72,3770496.0,0.15099,0.11603
2021-04-30,CMIG3,10.4,46131977.0,0.13392,0.11603
2021-05-31,CMIG3,11.42,3467533.0,0.17134,0.14738
2021-06-30,CMIG3,10.19,6026363.0,0.18584,0.14738
2021-07-31,CMIG3,10.28,5478754.0,0.18672,0.14738
2021-08-31,CMIG3,11.67,3805749.0,0.20376,0.1553
2021-09-30,CMIG3,11.94,9825673.0,0.19872,0.1553
2021-10-31,CMIG3,11.62,8847638.0,0.20867,0.1553
2021-11-30,CMIG3,12.09,12771573.0,0.21011,0.17875
2021-12-31,CMIG3,13.12,20125435.0,0.20599,0.17875
2022-01-31,CMIG3,13.19,8056436.0,0.2055,0.17875
2022-02-28,CMIG3,12.06,9820082.0,0.21361,0.17875
2022-03-31,CMIG3,14.49,6547106.0,0.18552,0.19483
2022-04-30,CMIG3,13.65,37858106.0,0.15654,0.19483
2022-05-31,CMIG3,14.09,3793931.0,0.19624,0.17888
2022-06-30,CMIG3,14.33,16728666.0,0.20623,0.17888
2022-07-31,CMIG3,16.08,3370571.0,0.1914,0.17888
2022-08-31,CMIG3,17.34,7276483.0,0.12108,0.15569
2022-09-30,CMIG3,15.47,10275731.0,0.13324,0.15569
2022-10-31,CMIG3,16.51,6340739.0,0.12712,0.15569
2022-11-30,CMIG3,17.26,9848986.0,0.12444,0.1426
2022-12-31,CMIG3,15.76,29747914.0,0.13127,0.1426
2023-01-31,CMIG3,16.24,5009422.0,0.12821,0.1426
2023-02-28,CMIG3,15.12,4884775.0,0.13696,0.1426
2023-03-31,CMIG3,16.88,5308859.0,0.15472,0.17492
2023-04-30,CMIG3,20.02,8808187.0,0.14092,0.17492
2023-05-31,CMIG3,16.98,10060744.0,0.15951,0.18211
2023-06-30,CMIG3,19.32,13349339.0,0.14643,0.18211
2015-12-31,CMIG4,2.74,19836868.0,0.30482,0.16441
2016-01-31,CMIG4,2.68,53211442.0,0.31225,0.16441
2016-02-29,CMIG4,2.66,28957136.0,0.31211,0.16441
2016-03-31,CMIG4,3.66,88994824.0,0.1883,0.11457
2016-04-30,CMIG4,3.1,70389272.0,0.20057,0.11457
2016-05-31,CMIG4,2.68,53234638.0,0.10849,0.06672
2016-06-30,CMIG4,3.47,95011382.0,0.09965,0.06672
2016-07-31,CMIG4,4.33,52213971.0,0.08993,0.06672
2016-08-31,CMIG4,4.17,64679952.0,0.06889,0.05176
2016-09-30,CMIG4,4.09,59169812.0,0.06966,0.05176
2016-10-31,CMIG4,4.65,81321150.0,0.06563,0.05176
2016-11-30,CMIG4,3.77,54836583.0,0.09211,0.06223
2016-12-31,CMIG4,3.74,34622216.0,0.09293,0.06223
2017-01-31,CMIG4,4.43,101702789.0,0.08573,0.06223
2017-02-28,CMIG4,5.19,67420408.0,0.07683,0.06223
2017-03-31,CMIG4,5.01,33042131.0,0.07974,0.06223
2017-04-30,CMIG4,4.31,95149895.0,0.07364,0.06303
2017-05-31,CMIG4,3.76,46753181.0,0.09941,0.07451
2017-06-30,CMIG4,3.97,79608568.0,0.09699,0.07451
2017-07-31,CMIG4,4.19,36876428.0,0.09465,0.07451
2017-08-31,CMIG4,4.12,51606169.0,0.09961,0.07684
2017-09-30,CMIG4,3.92,55957051.0,0.10205,0.07684
2017-10-31,CMIG4,3.8,54737915.0,0.10437,0.07684
2017-11-30,CMIG4,3.24,150695484.0,0.05749,0.04379
2017-12-31,CMIG4,3.38,41042803.0,0.05701,0.04379
2018-01-31,CMIG4,3.69,133177269.0,0.05508,0.04379
2018-02-28,CMIG4,4.04,112519500.0,0.05322,0.04379
2018-03-31,CMIG4,4.21,77215461.0,0.11603,0.06955
2018-04-30,CMIG4,4.16,65882048.0,0.11672,0.06955
2018-05-31,CMIG4,4.01,134054861.0,0.11425,0.06629
2018-06-30,CMIG4,3.81,55550951.0,0.11676,0.06629
2018-07-31,CMIG4,4.3,47366567.0,0.11141,0.06629
2018-08-31,CMIG4,3.9,86345734.0,0.11504,0.069
2018-09-30,CMIG4,3.74,64804647.0,0.11738,0.069
2018-10-31,CMIG4,5.76,197215668.0,0.09522,0.069
2018-11-30,CMIG4,6.64,178489868.0,0.10845,0.08987
2018-12-31,CMIG4,7.28,142683573.0,0.10132,0.08987
2019-01-31,CMIG4,7.27,223198681.0,0.09965,0.08987
2019-02-28,CMIG4,7.56,129297473.0,0.09743,0.08987
2019-03-31,CMIG4,7.3,124837246.0,0.09885,0.08987
2019-04-30,CMIG4,7.74,123696660.0,0.06912,0.06176
2019-05-31,CMIG4,8.0,237127277.0,0.08157,0.07039
2019-06-30,CMIG4,8.05,126330453.0,0.08059,0.07039
2019-07-31,CMIG4,7.66,86272457.0,0.0841,0.07039
2019-08-31,CMIG4,8.0,220511679.0,0.10834,0.05239
2019-09-30,CMIG4,7.76,100154324.0,0.11226,0.05239
2019-10-31,CMIG4,7.4,94968187.0,0.11609,0.05239
2019-11-30,CMIG4,7.07,85202338.0,0.08355,0.02716
2019-12-31,CMIG4,7.54,58793648.0,0.0807,0.02716
2020-01-31,CMIG4,8.17,129374370.0,0.07704,0.02716
2020-02-29,CMIG4,7.63,203236312.0,0.08113,0.02716
2020-03-31,CMIG4,4.87,120024775.0,0.11705,0.05034
2020-04-30,CMIG4,5.2,122089292.0,0.11323,0.05034
2020-05-31,CMIG4,5.9,188470320.0,0.08314,0.04161
2020-06-30,CMIG4,6.02,121007694.0,0.08161,0.04161
2020-07-31,CMIG4,6.56,100234301.0,0.07689,0.04161
2020-08-31,CMIG4,6.12,129004455.0,0.08618,0.06682
2020-09-30,CMIG4,5.89,118683996.0,0.08729,0.06682
2020-10-31,CMIG4,5.97,112994230.0,0.0854,0.06682
2020-11-30,CMIG4,7.36,182967333.0,0.1286,0.10482
2020-12-31,CMIG4,8.49,125278929.0,0.11693,0.10482
2021-01-31,CMIG4,8.05,134329220.0,0.12036,0.10482
2021-02-28,CMIG4,7.03,161084969.0,0.13049,0.10482
2021-03-31,CMIG4,7.66,133608759.0,0.15099,0.11603
2021-04-30,CMIG4,8.13,169670455.0,0.13392,0.11603
2021-05-31,CMIG4,9.1,76566514.0,0.17134,0.14738
2021-06-30,CMIG4,8.13,115593106.0,0.18584,0.14738
2021-07-31,CMIG4,8.0,73119394.0,0.18672,0.14738
2021-08-31,CMIG4,9.05,241793316.0,0.20376,0.1553
2021-09-30,CMIG4,9.4,133610512.0,0.19872,0.1553
2021-10-31,CMIG4,8.63,127739300.0,0.20867,0.1553
2021-11-30,CMIG4,8.81,222492920.0,0.21011,0.17875
2021-12-31,CMIG4,8.94,76417273.0,0.20599,0.17875
2022-01-31,CMIG4,8.95,95564915.0,0.2055,0.17875
2022-02-28,CMIG4,8.73,116624460.0,0.21361,0.17875
2022-03-31,CMIG4,10.46,160697197.0,0.18552,0.19483
2022-04-30,CMIG4,10.09,408381800.0,0.15654,0.19483
2022-05-31,CMIG4,10.63,255762742.0,0.19624,0.17888
2022-06-30,CMIG4,9.53,121625896.0,0.20623,0.17888
2022-07-31,CMIG4,10.32,94959050.0,0.1914,0.17888
2022-08-31,CMIG4,11.11,261222030.0,0.12108,0.15569
2022-09-30,CMIG4,10.04,183253307.0,0.13324,0.15569
2022-10-31,CMIG4,10.61,201850446.0,0.12712,0.15569
2022-11-30,CMIG4,10.71,135794599.0,0.12444,0.1426
2022-12-31,CMIG4,10.73,164455333.0,0.13127,0.1426
2023-01-31,CMIG4,11.04,178715935.0,0.12821,0.1426
2023-02-28,CMIG4,10.1,137471141.0,0.13696,0.1426
2023-03-31,CMIG4,11.19,156400267.0,0.15472,0.17492
2023-04-30,CMIG4,12.19,156689481.0,0.14092,0.17492
2023-05-31,CMIG4,11.55,402350229.0,0.15951,0.18211
2023-06-30,CMIG4,12.86,147926313.0,0.14643,0.18211
2021-02-28,CMIN3,6.26,43704135.0,-193.41369,0.38092
2021-03-31,CMIN3,6.44,49590868.0,435.38373,0.38092
2021-04-30,CMIN3,7.36,78032599.0,0.16636,0.44143
2021-05-31,CMIN3,6.62,50874319.0,0.18734,0.44143
2021-06-30,CMIN3,6.46,66256510.0,0.19241,0.44143
2021-07-31,CMIN3,6.48,75279181.0,0.27252,0.46592
2021-08-31,CMIN3,5.2,68763547.0,0.36598,0.46592
2021-09-30,CMIN3,4.66,130811595.0,0.41762,0.46592
2021-10-31,CMIN3,3.85,50599622.0,0.5266,0.46592
2021-11-30,CMIN3,4.36,34306448.0,0.43133,0.41276
2021-12-31,CMIN3,4.98,327618384.0,0.36995,0.41276
2022-01-31,CMIN3,5.16,66370533.0,0.35424,0.41276
2022-02-28,CMIN3,4.58,45228951.0,0.41097,0.41276
2022-03-31,CMIN3,4.46,32592164.0,0.35257,0.35464
2022-04-30,CMIN3,3.84,44028489.0,0.42453,0.35464
2022-05-31,CMIN3,3.92,30585363.0,0.32849,0.3176
2022-06-30,CMIN3,3.13,63190177.0,0.42068,0.3176
2022-07-31,CMIN3,2.84,28564740.0,0.46958,0.3176
2022-08-31,CMIN3,2.94,32034045.0,0.22829,0.1634
2022-09-30,CMIN3,2.68,54424258.0,0.25083,0.1634
2022-10-31,CMIN3,2.68,32773073.0,0.24008,0.13846
2022-11-30,CMIN3,3.51,43425406.0,0.20196,0.13846
2022-12-31,CMIN3,3.71,24295862.0,0.1908,0.13846
2023-01-31,CMIN3,4.85,62388759.0,0.14329,0.13846
2023-02-28,CMIN3,4.23,37514188.0,0.16554,0.13846
2023-03-31,CMIN3,4.4,38933980.0,0.16848,0.1881
2023-04-30,CMIN3,4.22,46327200.0,0.1753,0.1881
2023-05-31,CMIN3,4.4,28195744.0,0.1653,0.14302
2023-06-30,CMIN3,4.18,54445430.0,0.17438,0.14302
2015-12-31,COCE3,25.19,0.0,0.19194,0.18077
2016-01-31,COCE3,25.19,0.0,0.19194,0.18077
2016-02-29,COCE3,21.73,0.0,0.1375,0.12938
2016-03-31,COCE3,23.23,0.0,0.13399,0.12938
2016-04-30,COCE3,23.23,0.0,0.13399,0.12938
2016-05-31,COCE3,26.27,0.0,0.11923,0.11244
2016-06-30,COCE3,28.71,0.0,0.11455,0.11244
2016-07-31,COCE3,28.71,0.0,0.12531,0.11417
2016-08-31,COCE3,30.9,0.0,0.12095,0.11417
2016-09-30,COCE3,30.9,0.0,0.12095,0.11417
2016-10-31,COCE3,32.52,0.0,0.11792,0.11417
2016-11-30,COCE3,32.52,0.0,0.11279,0.1054
2016-12-31,COCE3,32.52,0.0,0.11279,0.1054
2017-01-31,COCE3,32.45,0.0,0.11293,0.1054
2017-02-28,COCE3,32.45,0.0,0.14082,0.13735
2017-03-31,COCE3,32.45,0.0,0.14082,0.13735
2017-04-30,COCE3,32.45,0.0,0.14082,0.13735
2017-05-31,COCE3,34.04,0.0,0.14623,0.14184
2017-06-30,COCE3,34.13,0.0,0.14604,0.14184
2017-07-31,COCE3,34.09,4203.0,0.1433,0.13621
2017-08-31,COCE3,38.12,0.0,0.13515,0.13621
2017-09-30,COCE3,44.6,5500.0,0.12382,0.13621
2017-10-31,COCE3,41.36,5100.0,0.14098,0.14613
2017-11-30,COCE3,40.14,0.0,0.14332,0.14613
2017-12-31,COCE3,39.45,0.0,0.14467,0.14613
2018-01-31,COCE3,43.71,0.0,0.13667,0.14613
2018-02-28,COCE3,43.71,0.0,0.13188,0.13205
2018-03-31,COCE3,43.71,0.0,0.13188,0.13205
2018-04-30,COCE3,43.61,0.0,0.13204,0.13205
2018-05-31,COCE3,43.62,5269.0,0.12197,0.1177
2018-06-30,COCE3,43.62,0.0,0.12197,0.1177
2018-07-31,COCE3,43.62,0.0,0.10737,0.09753
2018-08-31,COCE3,43.62,0.0,0.10737,0.09753
2018-09-30,COCE3,36.42,189200.0,0.11724,0.09753
2018-10-31,COCE3,36.41,4398.0,0.10637,0.09058
2018-11-30,COCE3,34.93,0.0,0.10833,0.09058
2018-12-31,COCE3,31.46,0.0,0.11327,0.09058
2019-01-31,COCE3,37.25,0.0,0.10528,0.09058
2019-02-28,COCE3,36.42,4400.0,0.10607,0.0901
2019-03-31,COCE3,37.25,4500.0,0.10504,0.0901
2019-04-30,COCE3,38.77,8994.0,0.08289,0.06572
2019-05-31,COCE3,37.77,4381.0,0.08381,0.06572
2019-06-30,COCE3,43.1,0.0,0.07915,0.06572
2019-07-31,COCE3,44.83,0.0,0.08194,0.07583
2019-08-31,COCE3,42.24,0.0,0.08412,0.07583
2019-09-30,COCE3,42.24,4900.0,0.08412,0.07583
2019-10-31,COCE3,42.24,0.0,0.08763,0.07723
2019-11-30,COCE3,43.1,0.0,0.08687,0.07723
2019-12-31,COCE3,44.83,0.0,0.08538,0.07723
2020-01-31,COCE3,44.83,0.0,0.08538,0.07723
2020-02-29,COCE3,44.83,0.0,0.10145,0.08999
2020-03-31,COCE3,31.97,0.0,0.11647,0.08999
2020-04-30,COCE3,31.97,0.0,0.12486,0.09426
2020-05-31,COCE3,31.97,0.0,0.12486,0.09426
2020-06-30,COCE3,45.72,0.0,0.11171,0.09426
2020-07-31,COCE3,68.58,7500.0,0.08072,0.08029
2020-08-31,COCE3,72.24,7900.0,0.07861,0.08029
2020-09-30,COCE3,60.35,0.0,0.0859,0.08029
2020-10-31,COCE3,63.1,0.0,0.0841,0.08029
2020-11-30,COCE3,53.06,0.0,0.08399,0.07135
2020-12-31,COCE3,66.39,0.0,0.07536,0.07135
2021-01-31,COCE3,58.11,0.0,0.08049,0.07135
2021-02-28,COCE3,46.86,0.0,0.06855,0.05066
2021-03-31,COCE3,46.86,0.0,0.06855,0.05066
2021-04-30,COCE3,60.81,0.0,0.05562,0.04164
2021-05-31,COCE3,61.41,13003.0,0.0562,0.04164
2021-06-30,COCE3,82.17,8700.0,0.04868,0.04164
2021-07-31,COCE3,71.12,0.0,0.07434,0.05863
2021-08-31,COCE3,62.24,0.0,0.07918,0.05863
2021-09-30,COCE3,62.24,0.0,0.07918,0.05863
2021-10-31,COCE3,53.37,0.0,1.62149,0.69903
2021-11-30,COCE3,57.98,0.0,0.07738,0.05084
2021-12-31,COCE3,56.93,0.0,0.07797,0.05084
2022-01-31,COCE3,56.93,0.0,0.07797,0.05084
2022-02-28,COCE3,56.93,0.0,0.12572,0.1051
2022-03-31,COCE3,56.93,0.0,0.12572,0.1051
2022-04-30,COCE3,56.93,0.0,0.13975,0.11892
2022-05-31,COCE3,56.93,0.0,0.13975,0.11892
2022-06-30,COCE3,56.93,0.0,0.13975,0.11892
2022-07-31,COCE3,56.93,0.0,0.1502,0.12833
2022-08-31,COCE3,56.93,0.0,0.1502,0.12833
2022-09-30,COCE3,56.93,0.0,0.15135,0.12833
2022-10-31,COCE3,56.93,0.0,0.14732,0.12789
2022-11-30,COCE3,56.93,0.0,0.14732,0.12789
2022-12-31,COCE3,56.93,0.0,0.14732,0.12789
2023-01-31,COCE3,56.93,0.0,0.14732,0.12789
2023-02-28,COCE3,56.69,0.0,0.14989,0.12314
2023-03-31,COCE3,56.69,0.0,0.14989,0.12314
2023-04-30,COCE3,56.69,0.0,0.14713,0.12224
2023-05-31,COCE3,47.0,0.0,0.15585,0.12224
2023-06-30,COCE3,48.62,0.0,0.15437,0.12224
2015-12-31,COCE5,27.48,645038.0,0.19194,0.18077
2016-01-31,COCE5,24.96,1100025.0,0.19194,0.18077
2016-02-29,COCE5,23.89,1947897.0,0.1375,0.12938
2016-03-31,COCE5,29.61,812761.0,0.13399,0.12938
2016-04-30,COCE5,30.4,786359.0,0.13399,0.12938
2016-05-31,COCE5,30.14,939178.0,0.11923,0.11244
2016-06-30,COCE5,33.42,552197.0,0.11455,0.11244
2016-07-31,COCE5,38.35,2104477.0,0.12531,0.11417
2016-08-31,COCE5,39.12,1877102.0,0.12095,0.11417
2016-09-30,COCE5,37.95,616020.0,0.12095,0.11417
2016-10-31,COCE5,37.28,5173842.0,0.11792,0.11417
2016-11-30,COCE5,35.22,1094465.0,0.11279,0.1054
2016-12-31,COCE5,39.12,564833.0,0.11279,0.1054
2017-01-31,COCE5,37.33,237354.0,0.11293,0.1054
2017-02-28,COCE5,36.58,88228.0,0.14082,0.13735
2017-03-31,COCE5,37.39,266596.0,0.14082,0.13735
2017-04-30,COCE5,38.38,1584647.0,0.14082,0.13735
2017-05-31,COCE5,38.41,1528609.0,0.14623,0.14184
2017-06-30,COCE5,37.84,383807.0,0.14604,0.14184
2017-07-31,COCE5,39.35,479892.0,0.1433,0.13621
2017-08-31,COCE5,42.49,3489578.0,0.13515,0.13621
2017-09-30,COCE5,44.11,145513.0,0.12382,0.13621
2017-10-31,COCE5,42.96,332795.0,0.14098,0.14613
2017-11-30,COCE5,43.41,675675.0,0.14332,0.14613
2017-12-31,COCE5,44.74,1379720.0,0.14467,0.14613
2018-01-31,COCE5,43.44,445825.0,0.13667,0.14613
2018-02-28,COCE5,48.38,479797.0,0.13188,0.13205
2018-03-31,COCE5,44.94,2229769.0,0.13188,0.13205
2018-04-30,COCE5,46.01,231427.0,0.13204,0.13205
2018-05-31,COCE5,42.33,1033796.0,0.12197,0.1177
2018-06-30,COCE5,39.17,916944.0,0.12197,0.1177
2018-07-31,COCE5,41.25,49353.0,0.10737,0.09753
2018-08-31,COCE5,36.17,169217.0,0.10737,0.09753
2018-09-30,COCE5,35.46,46881.0,0.11724,0.09753
2018-10-31,COCE5,39.0,224767.0,0.10637,0.09058
2018-11-30,COCE5,39.22,197183.0,0.10833,0.09058
2018-12-31,COCE5,40.0,820648.0,0.11327,0.09058
2019-01-31,COCE5,41.91,160987.0,0.10528,0.09058
2019-02-28,COCE5,45.83,6395606.0,0.10607,0.0901
2019-03-31,COCE5,43.58,361126.0,0.10504,0.0901
2019-04-30,COCE5,44.9,1017978.0,0.08289,0.06572
2019-05-31,COCE5,47.23,1441796.0,0.08381,0.06572
2019-06-30,COCE5,50.96,4013130.0,0.07915,0.06572
2019-07-31,COCE5,51.3,399248.0,0.08194,0.07583
2019-08-31,COCE5,51.9,961779.0,0.08412,0.07583
2019-09-30,COCE5,51.83,1176211.0,0.08412,0.07583
2019-10-31,COCE5,54.41,2099414.0,0.08763,0.07723
2019-11-30,COCE5,54.41,2312792.0,0.08687,0.07723
2019-12-31,COCE5,53.9,2023401.0,0.08538,0.07723
2020-01-31,COCE5,53.9,1103532.0,0.08538,0.07723
2020-02-29,COCE5,54.23,885041.0,0.10145,0.08999
2020-03-31,COCE5,41.72,1175687.0,0.11647,0.08999
2020-04-30,COCE5,44.52,3805118.0,0.12486,0.09426
2020-05-31,COCE5,46.45,13801696.0,0.12486,0.09426
2020-06-30,COCE5,51.41,1818482.0,0.11171,0.09426
2020-07-31,COCE5,59.98,3630694.0,0.08072,0.08029
2020-08-31,COCE5,55.46,2984357.0,0.07861,0.08029
2020-09-30,COCE5,54.02,599402.0,0.0859,0.08029
2020-10-31,COCE5,53.85,1106610.0,0.0841,0.08029
2020-11-30,COCE5,50.42,562429.0,0.08399,0.07135
2020-12-31,COCE5,54.12,2334482.0,0.07536,0.07135
2021-01-31,COCE5,49.87,1060063.0,0.08049,0.07135
2021-02-28,COCE5,45.25,1403911.0,0.06855,0.05066
2021-03-31,COCE5,50.32,871731.0,0.06855,0.05066
2021-04-30,COCE5,53.77,1519954.0,0.05562,0.04164
